pathway,context,rank,total_hits_for_cell,pmid,title,pubdate,journal,doi,publication_types,is_primary,relevance_score,ev_hit,context_hit,pathway_hit,mechanistic_hit,screen_decision,abstract
Integrin/Src,neurodegeneration,2,31,38436501,Multi-proteomic analyses of 5xFAD mice reveal new molecular signatures of early-stage Alzheimer's disease.,2024 Jun,Aging cell,10.1111/acel.14137,"Journal Article; Research Support, Non-U.S. Gov't",True,4,True,True,True,True,include_primary_high,"An early diagnosis of Alzheimer's disease is crucial as treatment efficacy is limited to the early stages. However, the current diagnostic methods are limited to mid or later stages of disease development owing to the limitations of clinical examinations and amyloid plaque imaging. Therefore, this study aimed to identify molecular signatures including blood plasma extracellular vesicle biomarker proteins associated with Alzheimer's disease to aid early-stage diagnosis. The hippocampus, cortex, and blood plasma extracellular vesicles of 3- and 6-month-old 5xFAD mice were analyzed using quantitative proteomics. Subsequent bioinformatics and biochemical analyses were performed to compare the molecular signatures between wild type and 5xFAD mice across different brain regions and age groups to elucidate disease pathology. There was a unique signature of significantly altered proteins in the hippocampal and cortical proteomes of 3- and 6-month-old mice. The plasma extracellular vesicle proteomes exhibited distinct informatic features compared with the other proteomes. Furthermore, the regulation of several canonical pathways (including phosphatidylinositol 3-kinase/protein kinase B signaling) differed between the hippocampus and cortex. Twelve potential biomarkers for the detection of early-stage Alzheimer's disease were identified and validated using plasma extracellular vesicles from stage-divided patients. Finally, integrin α-IIb, creatine kinase M-type, filamin C, glutamine γ-glutamyltransferase 2, and lysosomal α-mannosidase were selected as distinguishing biomarkers for healthy individuals and early-stage Alzheimer's disease patients using machine learning modeling with approximately 79% accuracy. Our study identified novel early-stage molecular signatures associated with the progression of Alzheimer's disease, thereby providing novel insights into its pathogenesis."
Integrin/Src,neurodegeneration,3,31,34603307,Intravascular Crawling of Patrolling Monocytes: A Lèvy-Like Motility for Unique Search Functions?,2021,Frontiers in immunology,10.3389/fimmu.2021.730835,"Journal Article; Research Support, Non-U.S. Gov't; Review",False,2,False,False,True,True,exclude_low_relevance,Patrolling monocytes (PMo) are the organism's preeminent intravascular guardians by their continuous search of damaged endothelial cells and harmful microparticles for their removal and to restore homeostasis. This surveillance is accomplished by PMo crawling on the apical side of the endothelium through regulated interactions of integrins and chemokine receptors with their endothelial ligands. We propose that the search mode governs the intravascular motility of PMo
Integrin/Src,neurodegeneration,4,31,37200023,Giant worm-shaped ESCRT scaffolds surround actin-independent integrin clusters.,2023 Jul 3,The Journal of cell biology,10.1083/jcb.202205130,"Journal Article; Research Support, Non-U.S. Gov't",True,4,True,True,True,True,include_primary_high,"Endosomal Sorting Complex Required for Transport (ESCRT) proteins can be transiently recruited to the plasma membrane for membrane repair and formation of extracellular vesicles. Here, we discovered micrometer-sized worm-shaped ESCRT structures that stably persist for multiple hours at the plasma membrane of macrophages, dendritic cells, and fibroblasts. These structures surround clusters of integrins and known cargoes of extracellular vesicles. The ESCRT structures are tightly connected to the cellular support and are left behind by the cells together with surrounding patches of membrane. The phospholipid composition is altered at the position of the ESCRT structures, and the actin cytoskeleton is locally degraded, which are hallmarks of membrane damage and extracellular vesicle formation. Disruption of actin polymerization increased the formation of the ESCRT structures and cell adhesion. The ESCRT structures were also present at plasma membrane contact sites with membrane-disrupting silica crystals. We propose that the ESCRT proteins are recruited to adhesion-induced membrane tears to induce extracellular shedding of the damaged membrane."
Integrin/Src,neurodegeneration,5,31,29305855,Microglia-derived extracellular vesicles in Alzheimer's Disease: A double-edged sword.,2018 Feb,Biochemical pharmacology,10.1016/j.bcp.2017.12.020,Journal Article; Review,False,4,True,True,True,True,include_contextual,"Extracellular vesicles (EVs), based on their origin or size, can be classified as apoptotic bodies, microvesicles (MVs)/microparticles (MPs), and exosomes. EVs are one of the new emerging modes of communication between cells that are providing new insights into the pathophysiology of several diseases. EVs released from activated or apoptotic cells contain specific proteins (signaling molecules, receptors, integrins, cytokines), bioactive lipids, nucleic acids (mRNA, miRNA, small non coding RNAs, DNA) from their progenitor cells. In the brain, EVs contribute to intercellular communication through their basal release and uptake by surrounding cells, or release into the cerebrospinal fluid (CSF) and blood. In the central nervous system (CNS), EVs have been suggested as potential carriers in the intercellular delivery of misfolded proteins associated to neurodegenerative disorders, such as tau and amyloid β in Alzheimer's Disease (AD), α-synuclein in Parkinson's Disease (PD), superoxide dismutase (SOD)1 in amyotrophic lateral sclerosis and huntingtin in Huntington's Disease. Multiple studies indicate that EVs are involved in the pathogenesis of AD, although their role has not been completely elucidated. The focus of this review is to analyze the new emerging role of EVs in AD progression, paying particular attention to microglia EVs. Recent data show that microglia are the first myeloid cells to be activated during neuroinflammation. Microglial EVs in fact, could have both a beneficial and a detrimental action in AD. The study of EVs may provide specific, precise information regarding the AD transition stage that may offer possibilities to intervene in order to retain cognition. In chronic neurodegenerative diseases EVs could be a novel biomarker to monitor the progression of the pathology and also represent a new therapeutical approach to CNS diseases."
Integrin/Src,neurodegeneration,6,31,37144864,The Parkinson's disease-associated protein α-synuclein inhibits hepatoma by exosome delivery.,2023 Aug,Molecular carcinogenesis,10.1002/mc.23553,"Journal Article; Research Support, Non-U.S. Gov't",True,4,True,True,True,True,include_primary_high,"Numerous epidemiological studies suggest a link between Parkinson's disease (PD) and cancer. However, their relevant pathogenesis is not clear. In the present study, we investigated the potential role of exosome-delivered α-synuclein (α-syn) in the regulation between PD and liver cancer. We cultured hepatocellular carcinoma (HCC) cells with exosomes derived from conditioned medium of the PD cellular model, and injected exosomes enriched with α-syn into the striatum of a liver cancer rat model. We found that α-syn-contained exosomes from the rotenone-induced cellular model of PD suppressed the growth, migration, and invasion of HCC cells. Integrin αVβ5 in exosomes from the rotenone-induced PD model was higher than that in the control, resulting in more α-syn-contained exosomes being taken up by HCC cells. Consistently, in vivo experiments with rat models also confirmed exosome-delivered α-syn inhibited liver cancer. These findings illustrate the important role of PD-associated protein α-syn inhibiting hepatoma by exosome delivery, suggesting a new mechanism underlying the link between these two diseases and therapeutics of liver cancer."
Integrin/Src,neurodegeneration,7,31,37949026,Large extracellular vesicles transfer more prions and infect cell culture better than small extracellular vesicles.,2023 Dec 20,Biochemical and biophysical research communications,10.1016/j.bbrc.2023.149208,"Journal Article; Research Support, Non-U.S. Gov't",True,4,True,True,True,True,include_primary_high,"Prions are responsible for a number of lethal neurodegenerative and transmissible diseases in humans and animals. Extracellular vesicles, especially small exosomes, have been extensively studied in connection with various diseases. In contrast, larger microvesicles are often overlooked. In this work, we compared the ability of large extracellular vesicles (lEVs) and small extracellular vesicles (sEVs) to spread prions in cell culture. We utilized CAD5 cell culture model of prion infection and isolated lEVs by 20,000×g force and sEVs by 110,000×g force. The lEV fraction was enriched in β-1 integrin with a vesicle size starting at 100 nm. The fraction of sEVs was partially depleted of β-1 integrin with a mean size of 79 nm. Both fractions were enriched in prion protein, but the lEVs contained a higher prion-converting activity. In addition, lEV infection led to stronger prion signals in both cell cultures, as detected by cell and western blotting. These results were verified on N2a-PK1 cell culture. Our data suggest the importance of lEVs in the trafficking and spread of prions over extensively studied small EVs."
Integrin/Src,neurodegeneration,8,31,34084973,Extracellular vesicle-based therapy for amyotrophic lateral sclerosis.,2021 Jan-Mar,Brain circulation,10.4103/bc.bc_9_21,Journal Article; Review,False,3,True,True,False,True,include_contextual,"Amyotrophic lateral sclerosis (ALS) stands as a neurodegenerative disorder characterized by the rapid progression of motor neuron loss in the brain and spinal cord. Unfortunately, treatment options for ALS are limited, and therefore, novel therapies that prevent further motor neuron degeneration are of dire need. In ALS, the infiltration of pathological elements from the blood to the central nervous system (CNS) compartment that spur motor neuron damage may be prevented via restoration of the impaired blood-CNS-barrier. Transplantation of human bone marrow endothelial progenitor cells (hBM-EPCs) demonstrated therapeutic promise in a mouse model of ALS due to their capacity to mitigate the altered blood-CNS-barrier by restoring endothelial cell (EC) integrity. Remarkably, the hBM-EPCs can release angiogenic factors that endogenously ameliorate impaired ECs. In addition, these cells may produce extracellular vesicles (EVs) that carry a wide range of vesicular factors, which aid in alleviating EC damage. In an"
Integrin/Src,neurodegeneration,9,31,30782171,Exosome-mediated targeted delivery of miR-210 for angiogenic therapy after cerebral ischemia in mice.,2019 Feb 19,Journal of nanobiotechnology,10.1186/s12951-019-0461-7,Journal Article,True,4,True,True,True,True,include_primary_high,"Accumulating evidence shows that microRNA-210 (miR-210) holds great promise to improve angiogenesis for brain tissue repair after cerebral ischemia. However, safe and efficient delivery of miR-210 via intravenous administration is still a challenge. In the past decade, exosomes have emerged as a novel endogenous delivery system. Here, c(RGDyK) peptide is conjugated to exosomes, and they are loaded with cholesterol-modified miR-210 (RGD-exo:miR-210). In a transient middle cerebral artery occlusion (MCAO) mouse model, the RGD-exo:miR-210 targets the lesion region of the ischemic brain after intravenous administration, resulting in an increase in miR-210 at the site. Furthermore, RGD-exo:miR-210 are administered once every other day for 14 days, and the expressions of integrin β These results suggest a strategy for the targeted delivery of miR-210 to ischemic brain and provide an angiogenic agent for the treatment of ischemic stroke."
Integrin/Src,neurodegeneration,10,31,39265792,CD11b-NOX2 mutual regulation-mediated microglial exosome release contributes to rotenone-induced inflammation and neurotoxicity in BV2 microglia and primary cultures.,2024 Nov 1,Free radical biology & medicine,10.1016/j.freeradbiomed.2024.09.008,Journal Article,True,4,True,True,True,True,include_primary_high,"Epidemiological studies have revealed a potent association between chronic exposure to rotenone, a commonly used pesticide, in individuals and the incidence of Parkinson's disease (PD). We previously identified the contribution of the activation of microglial NADPH oxidase (NOX2) in rotenone-induced neurotoxicity. However, the regulation of NOX2 activation remains unexplored. Integrins are known to be bidirectionally regulated in the plasma membrane through the inside-out and outside-in signaling. CD11b is the α-chain of integrin macrophage antigen complex-1. This study aimed to investigate whether CD11b mediates rotenone-induced NOX2 activation. We observed that rotenone exposure increased NOX2 activation in BV2 microglia, which was associated with elevated CD11b expression. Silencing CD11b significantly reduced rotenone-induced ROS production and p47"
Integrin/Src,neurodegeneration,11,31,33534581,Enrichment of Neurodegenerative Microglia Signature in Brain-Derived Extracellular Vesicles Isolated from Alzheimer's Disease Mouse Models.,2021 Mar 5,Journal of proteome research,10.1021/acs.jproteome.0c00934,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",True,2,True,True,False,False,include_contextual,"Extracellular vesicles (EVs) are secreted by any neural cells in the central nervous system for molecular clearance, cellular communications, and disease spread in multiple neurodegenerative diseases, including Alzheimer's disease (AD), although their exact molecular mechanism is poorly understood. We hypothesize that high-resolution proteomic profiling of EVs separated from animal models of AD would determine the composition of EV contents and their cellular origin. Here, we examined recently developed transgenic mice (CAST."
Integrin/Src,neurodegeneration,12,31,38010560,Restoring Synaptic Function: How Intranasal Delivery of 3D-Cultured hUSSC Exosomes Improve Learning and Memory Deficits in Alzheimer's Disease.,2024 Jun,Molecular neurobiology,10.1007/s12035-023-03733-w,Journal Article,True,4,True,True,True,True,include_primary_high,"Memory problems are often the first signs of cognitive impairment related to Alzheimer's disease (AD), and stem cells and stem cell-derived exosomes (EXOs) have been studied for their therapeutic potential to improve the disease signs. While many studies have shown the anti-inflammatory and immunomodulatory effects of stem cells and exosomes on improving memory in different AD models, there is still insufficient data to determine how they modulate neural plasticity to enhance spatial memory and learning ability. Therefore, we conducted a study to investigate the effects of exosomes derived from 3D-cultured human Unrestricted Somatic Stem Cells (hUSSCs) on spatial memory and neuroplasticity markers in a sporadic rat model of AD. Using male Wistar rats induced by intracerebral ventricle injection of streptozotocin, we demonstrated that intranasal administration of hUSSC-derived exosomes could decrease Aβ accumulation and improve learning and memory in the Morris water maze test. We also observed an increase in the expression of pre-synaptic and post-synaptic molecules involved in neuronal plasticity, including NMDAR1, integrin β1, synaptophysin, pPKCα, and GAP-43, in the hippocampus. Our findings suggest that intranasal administration of exosomes can ameliorate spatial learning and memory deficits in rats, at least in part, by increasing the expression of neuroplasticity proteins. These results may encourage researchers to further investigate the molecular pathways involved in memory improvement after stem cell and exosome therapy, with the goal of increasing the efficacy and safety of exosome-based treatments for AD."
Integrin/Src,neurodegeneration,13,31,41345709,Stratification of brain-derived extracellular vesicles of Alzheimer's disease patients indicates a unique proteomic content and a higher seeding capacity of small extracellular vesicles.,2025 Dec 5,Translational neurodegeneration,10.1186/s40035-025-00519-z,Journal Article,True,4,True,True,True,True,include_primary_high,"Alzheimer's disease (AD) is the most prominent form of dementia worldwide. It is characterized by tau lesions that spread throughout the brain in a spatio-temporal manner. This has led to the prion-like propagation hypothesis implicating a transfer of pathological tau seeds from cell to cell. Human brain-derived extracellular vesicles (BD-EVs) isolated from the brain-derived fluid of AD patients contain seeds that contribute to this tau pathology spreading. Knowing the rich diversity of EVs, isolation of functional EV sub-populations is required to unravel their implication in the pathophysiology of AD. Here, enriched-small EVs (eSEVs) and enriched-large EVs (eLEVs) were isolated from frozen tissues after collagenase enzymatic brain dissociation to guarantee the best EVs' integrity. Then proteomic profiling and tau seeding capacity testing were performed in vitro and in vivo. BD-EVs were stratified according to their size (eSEVs and eLEVs) and characterized to define new markers specific to EVs in AD. Both AD-derived eSEVs and eLEVs show the presence of GWAS-associated proteins and indicate a specific AD pathophysiological signature. Notably, AD eSEVs contain more proteins relative to the integrin-mediated synaptic signaling, while AD eLEVs proteins were more related to respiratory electron transport and brain immunity. Injection of these vesicles in transgenic mouse brain revealed that the AD-derived eSEVs are more prone than eLEVs to participate in the prion-like propagation and hence represent an interesting therapeutic target. This study highlights the significant contribution of AD-derived EVs to tau propagation and provides new insights into different roles of EV sub-populations in AD."
Integrin/Src,neurodegeneration,14,31,27535912,Neutral Sphingomyelinase-2 Deficiency Ameliorates Alzheimer's Disease Pathology and Improves Cognition in the 5XFAD Mouse.,2016 Aug 17,The Journal of neuroscience : the official journal of the Society for Neuroscience,10.1523/JNEUROSCI.1429-16.2016,"Journal Article; Research Support, N.I.H., Extramural",True,3,True,True,False,True,include_contextual,"Recent evidence implicates exosomes in the aggregation of Aβ and spreading of tau in Alzheimer's disease. In neural cells, exosome formation can be blocked by inhibition or silencing of neutral sphingomyelinase-2 (nSMase2). We generated genetically nSMase2-deficient 5XFAD mice (fro;5XFAD) to assess AD-related pathology in a mouse model with consistently reduced ceramide generation. We conducted in vitro assays to assess Aβ42 aggregation and glial clearance with and without exosomes isolated by ultracentrifugation and determined exosome-induced amyloid aggregation by particle counting. We analyzed brain exosome content, amyloid plaque formation, neuronal degeneration, sphingolipid, Aβ42 and phospho-tau levels, and memory-related behaviors in 5XFAD versus fro;5XFAD mice using contextual and cued fear conditioning. Astrocyte-derived exosomes accelerated aggregation of Aβ42 and blocked glial clearance of Aβ42 in vitro Aβ42 aggregates were colocalized with extracellular ceramide in vitro using a bifunctional ceramide analog preloaded into exosomes and in vivo using anticeramide IgG, implicating ceramide-enriched exosomes in plaque formation. Compared with 5XFAD mice, the fro;5XFAD mice had reduced brain exosomes, ceramide levels, serum anticeramide IgG, glial activation, total Aβ42 and plaque burden, tau phosphorylation, and improved cognition in a fear-conditioned learning task. Ceramide-enriched exosomes appear to exacerbate AD-related brain pathology by promoting the aggregation of Aβ. Reduction of exosome secretion by nSMase2 loss of function improves pathology and cognition in the 5XFAD mouse model. We present for the first time evidence, using Alzheimer's disease (AD) model mice deficient in neural exosome secretion due to lack of neutral sphingomyelinase-2 function, that ceramide-enriched exosomes exacerbate AD-related pathologies and cognitive deficits. Our results provide rationale to pursue a means of inhibiting exosome secretion as a potential therapy for individuals at risk for developing AD."
Integrin/Src,neurodegeneration,15,31,34854246,Binding of phosphatidylserine-positive microparticles by PBMCs classifies disease severity in COVID-19 patients.,2021 Dec,Journal of extracellular vesicles,10.1002/jev2.12173,"Journal Article; Research Support, Non-U.S. Gov't",True,1,False,False,False,True,exclude_low_relevance,"Infection with SARS-CoV-2 is associated with thromboinflammation, involving thrombotic and inflammatory responses, in many COVID-19 patients. In addition, immune dysfunction occurs in patients characterised by T cell exhaustion and severe lymphopenia. We investigated the distribution of phosphatidylserine (PS), a marker of dying cells, activated platelets and platelet-derived microparticles (PMP), during the clinical course of COVID-19. We found an unexpectedly high amount of blood cells loaded with PS"
Integrin/Src,neurodegeneration,16,31,29965997,Complex polymorphisms in endocytosis genes suggest alpha-cyclodextrin as a treatment for breast cancer.,2018,PloS one,10.1371/journal.pone.0199012,"Journal Article; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't",True,4,True,True,True,True,include_primary_high,"Most breast cancer deaths are caused by metastasis and treatment options beyond radiation and cytotoxic drugs, which have severe side effects, and hormonal treatments, which are or become ineffective for many patients, are urgently needed. This study reanalyzed existing data from three genome-wide association studies (GWAS) using a novel computational biostatistics approach (muGWAS), which had been validated in studies of 600-2000 subjects in epilepsy and autism. MuGWAS jointly analyzes several neighboring single nucleotide polymorphisms while incorporating knowledge about genetics of heritable diseases into the statistical method and about GWAS into the rules for determining adaptive genome-wide significance. Results from three independent GWAS of 1000-2000 subjects each, which were made available under the National Institute of Health's ""Up For A Challenge"" (U4C) project, not only confirmed cell-cycle control and receptor/AKT signaling, but, for the first time in breast cancer GWAS, also consistently identified many genes involved in endo-/exocytosis (EEC), most of which had already been observed in functional and expression studies of breast cancer. In particular, the findings include genes that translocate (ATP8A1, ATP8B1, ANO4, ABCA1) and metabolize (AGPAT3, AGPAT4, DGKQ, LPPR1) phospholipids entering the phosphatidylinositol cycle, which controls EEC. These novel findings suggest scavenging phospholipids as a novel intervention to control local spread of cancer, packaging of exosomes (which prepare distant microenvironment for organ-specific metastases), and endocytosis of β1 integrins (which are required for spread of metastatic phenotype and mesenchymal migration of tumor cells). Beta-cyclodextrins (βCD) have already been shown to be effective in in vitro and animal studies of breast cancer, but exhibits cholesterol-related ototoxicity. The smaller alpha-cyclodextrins (αCD) also scavenges phospholipids, but cannot fit cholesterol. An in-vitro study presented here confirms hydroxypropyl (HP)-αCD to be twice as effective as HPβCD against migration of human cells of both receptor negative and estrogen-receptor positive breast cancer. If the previous successful animal studies with βCDs are replicated with the safer and more effective αCDs, clinical trials of adjuvant treatment with αCDs are warranted. Ultimately, all breast cancer are expected to benefit from treatment with HPαCD, but women with triple-negative breast cancer (TNBC) will benefit most, because they have fewer treatment options and their cancer advances more aggressively."
Integrin/Src,neurodegeneration,17,31,33345458,"Platelet-derived extracellular vesicles are increased in sera of Alzheimer's disease patients, as revealed by Tim4-based assays.",2021 Mar,FEBS open bio,10.1002/2211-5463.13068,"Journal Article; Research Support, Non-U.S. Gov't",True,2,True,True,False,False,include_contextual,"Alzheimer's disease (AD) is the most common form of dementia, characterized by the accumulation of β-amyloid plaques and the formation of neurofibrillary tangles. Extracellular vesicles (EVs) are small vesicles surrounded by a lipid bilayer membrane, which may be involved in the progression of AD. Glycans are essential building blocks of EVs, and we hypothesized that EV glycans may reflect pathological conditions of various diseases. Here, we performed glycan profiling of EVs prepared from sera of three AD patients (APs) compared to three healthy donors (HDs) using lectin microarray. Distinct glycan profiles were observed. Mannose-binding lectins exhibited significantly higher signals for AP-derived EVs than HD-derived EVs. Lectin blotting using mannose-binding lectin (rPALa) showed a single protein band at ~ 80 kDa exclusively in AP-derived EVs. LC-MS/MS analysis identified a protein band precipitated by rPALa as CD61, a marker of platelet-derived exosomes (P-Exo). Sandwich assays using Tim4 with specificity for phosphatidylserine on EVs and antibodies against P-Exo markers (CD61, CD41, CD63, and CD9) revealed that P-Exo is significantly elevated in sera of APs (n = 16) relative to age- and sex-matched HDs (n = 16). Tim4-αCD63 showed the highest value for the area under the curve (0.957) for discriminating APs from HDs, which should lead to a better understanding of AD pathology and may facilitate the development of a novel diagnostic method for AD."
Integrin/Src,neurodegeneration,18,31,32820422,Cell-Free Extracellular Vesicles Derived from Human Bone Marrow Endothelial Progenitor Cells as Potential Therapeutics for Microvascular Endothelium Restoration in ALS.,2020 Dec,Neuromolecular medicine,10.1007/s12017-020-08607-1,"Journal Article; Research Support, N.I.H., Extramural",True,4,True,True,True,True,include_primary_high,"Repairing the damaged blood-CNS-barrier in amyotrophic lateral sclerosis (ALS) is necessary to prevent entry of detrimental blood-borne factors contributing to motor neuron dysfunction. Recently, we showed benefits of human bone marrow endothelial progenitor cell (hBM-EPC) transplantation into symptomatic ALS mice on barrier restoration by replacing damaged endothelial cells (ECs). Additionally, transplanted cells may endogenously repair ECs by secreting angiogenic factors as our subsequent in vitro study demonstrated. Based on these study results, hBM-EPCs may secrete extracellular vesicles, which may contain and transfer diverse vesicular biomolecules towards maintenance of EC functionality. The study aimed to characterize extracellular vesicles (EVs) derived from hBM-EPCs as potential cell-free therapeutics for endothelium repair in ALS. EVs were isolated from hBM-EPC media at different culture times and vesicle properties were evaluated. The protective effects of EVs on mouse brain endothelial cells (mBECs) exposed to ALS mouse plasma were investigated. Uptake and blockage of EVs from GFP-transfected hBM-EPCs in ECs were determined in vitro. Results showed that EVs isolated from hBM-EPCs as nanosized vesicles significantly reduced mBEC damage from the pathological environment and these EVs were taken up by cells. Blockage of β1 integrin on EVs prevented internalization of vesicles in mBECs. Together, these results provide evidence for potential of hBM-EPC-derived EVs as novel cell-free therapeutics for repair of endothelium in ALS. Although determining translational potential of hBM-EPC-derived EVs will require evaluation in vivo, this in vitro study represents a step towards an extracellular vesicle-based approach for repair of the damaged microvascular endothelium in ALS."
Integrin/Src,neurodegeneration,19,31,26591566,[EXTRACELLULAR VESICLES: INTERCELLULAR INFORMATION FLOW AND MEDICAL APPLICATIONS].,2015,Tsitologiia,,English Abstract; Journal Article; Review,False,4,True,True,True,True,include_contextual,"The major features of extracellular vesicles secreted by mammalian cells are considered. Cell activation caused by formation of pathology stimulates the secretion acutely. The vesicles (exosomes, microvesicles) are enriched with annexin V, tetraspanin, miRNA. Exosomes are enriched especially by integrins, heat shock proteins. Microvesicles contain elevated amounts of tissue factors, phosphatidylserine, mRNA. The vesicles carry information about the pathological process, and microvesicles contain more proteins characteristic of inflammation and death than exosomes. They are important mediators of inflammation and infection in the body, have different effects on the immune system and the processes of carcinogenesis and neurodegeneration. However, antigenic profiles of extracellular vesicles differ not profoundly in various pathologies and so far they help diagnostics limitedly. The vesicles carry signals of genetic reprogramming of the cells and epigenetic stimulation, connected with both protein factors and mRNA and miRNA. Profiles of miRNA vesicles produced by the various pathological sources are studied actively and are useful as indicators of source and stage of cancer. Some ways of therapeutic use of the vesicles are also considered."
Integrin/Src,neurodegeneration,20,31,40330474,SARS-CoV-2 post-acute sequelae linked to inflammation via extracellular vesicles.,2025,Frontiers in immunology,10.3389/fimmu.2025.1501666,Journal Article,True,4,True,True,True,True,include_primary_high,"Despite the efficacy of SARS-CoV-2 vaccines in reducing mortality and severe cases of COVID-19, a proportion of survivors experience long-term symptoms, known as post-acute sequelae of SARS-CoV-2 infection (PASC). This study investigates the long-term immunological and neurodegenerative effects associated with extracellular vesicles (EVs) in COVID-19 survivors, 15 months after SARS-CoV-2 infection. 13 Controls and 20 COVID-19 survivors, 15 months after SARS-CoV-2 infection, were recruited. Pro-inflammatory cytokines were analyzed in both plasma and EVs. A deep-immunophenotyping of monocytes, T-cells and dendritic cells (DCs) was performed, along with immunostainings of SARS-CoV-2 in the colon. Higher concentrations of pro-inflammatory cytokines and neurofilaments were found in EVs but not in plasma from COVID-19 survivors. Additionally, COVID-19 participants exhibited altered monocyte activation markers and elevated cytokine production upon lipopolysaccharide stimulation. Increased activation markers in CD4+ T-cells and decreased indoleamine 2,3-dioxygenase expression in DCs were observed in COVID-19 participants. Furthermore, the amount of plasmacytoid DCs expressing β7-integrin were higher in COVID-19, potentially associated with the viral persistence observed in the colon. COVID-19 survivors exhibit long-term immune dysregulation and neurodegeneration, emphasizing the need for ongoing monitoring of PASC. The cargo of EVs can be a promising tool for early detection of virus-induced neurological disorders."
Integrin/Src,neurodegeneration,21,31,33189894,Effects of purposeful soccer heading on circulating small extracellular vesicle concentration and cargo.,2021 Mar,Journal of sport and health science,10.1016/j.jshs.2020.11.006,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural",True,4,True,True,True,True,include_primary_high,"Considering the potential cumulative effects of repetitive head impact (HI) exposure, we need sensitive biomarkers to track short- and long-term effects. Circulating small extracellular vesicles (sEVs) (<200 nm) traffic biological molecules throughout the body and may have diagnostic value as biomarkers for disease. The purpose of this study was to identify the microRNA (miRNA) profile in circulating sEVs derived from human plasma following repetitive HI exposure. Healthy adult (aged 18-35 years) soccer players were randomly assigned to one of 3 groups: the HI group performed 10 standing headers, the leg impact group performed 10 soccer ball trapping maneuvers over 10 min, and the control group did not participate in any soccer drills. Plasma was collected before testing and 24 h afterward, and sEVs were isolated and characterized via nanoparticle tracking analysis. Next-generation sequencing was utilized to identify candidate miRNAs isolated from sEVs, and candidate microRNAs were analyzed via quantitative polymerase chain reaction. In silico target prediction was performed using TargetScan (Version 7.0; targetscan.org) and miRWalk (http://mirwalk.umm.uni-heidelberg.de/) programs, and target validation was performed using luciferase reporter vectors with a miR-7844-5p mimic in human embryonic kidney (HEK) 293T/17 cells. Plasma sEV concentration and size were not affected across time and group following repetitive HI exposure. After 24 h, the HI read count from next-generation sequencing showed a 4-fold or greater increase in miR-92b-5p, miR-423-5p, and miR-24-3p and a 3-fold or greater decrease in miR-7844-5p, miR-144-5p, miR-221-5p, and miR-22-3p. Analysis of quantitative polymerase chain reaction revealed that leg impact did not alter the candidate miRNA levels. To our knowledge, miR-7844-5p is a previously unknown miRNA. We identified 8 miR-7844-5p mRNA targets: protein phosphatase 1 regulatory inhibitor subunit 1B (PPP1R1B), LIM and senescent cell antigen-like domains 1 (LIMS1), autophagy-related 12 (ATG12), microtubule-associated protein 1 light chain 3 beta (MAP1LC3B), integrin subunit alpha-1 (ITGA1), mitogen-activated protein kinase 1 (MAPK1), glycogen synthase kinase 3β (GSK3β), and mitogen-activated protein kinase 8 (MAPK8). Collectively, these data indicate repetitive HI exposure alters plasma sEV miRNA content, but not sEV size or number. Furthermore, for the first time we demonstrate that previously unknown miR-7844-5p targets mRNAs known to be involved in mitochondrial apoptosis, autophagy regulation, mood disorders, and neurodegenerative disease."
Integrin/Src,neurodegeneration,22,31,32220495,Astrocytes increase exosomal secretion of oligodendrocyte precursor cells to promote their proliferation via integrin β4-mediated cell adhesion.,2020 May 28,Biochemical and biophysical research communications,10.1016/j.bbrc.2020.03.092,"Journal Article; Research Support, Non-U.S. Gov't",True,4,True,True,True,True,include_primary_high,"Many degenerative diseases of the central nervous system (CNS) are associated with demyelination. Oligodendrocyte precursor cells (OPCs) are potential stem cells that can differentiate into oligodendrocytes (OLs) and promote myelination. Promoting the proliferation of OPCs is key to stimulating remyelination and treating neurodegenerative diseases. Herein, we report that astrocytes (ASTs) could increase exosomal secretion of OPCs to promote their proliferation via ITGB4-mediated cell adhesion. Our results demonstrate that ASTs can regulate the proliferation of OPCs through ITGB4-mediated exosomal secretion. OPC proliferation is significantly increased after direct-contact culture with ASTs. Gene ontology (GO) and KEGG pathway analyses reveal that ITGB4/extracellular exosome are closely related to OPC proliferation. siRNA ITGB4 decreases exosomal secretion and OPC proliferation. ITGB4/exosomes remarkably promote OPC transition from G1 to S phase. Furthermore, exosomes can alleviate the inhibitory effect of ITGB4 knockdown on OPC proliferation. Collectively, ASTs regulate OPC exosomal secretion via ITGB4, which could be a valuable approach for promoting OPC proliferation. This strategy may represent a potential treatment for neurological diseases caused by demyelination."
